row_id,F_3_0,F_3_1,F_3_2,F_3_3,F_3_4,F_3_5,F_3_6,F_3_7,F_3_8,F_3_9,F_3_10,F_3_11,F_3_12,F_3_13,F_3_14,F_3_15,F_3_16,F_3_17,F_3_18,F_3_19,F_3_20,F_3_21,F_3_22,F_3_23,F_3_24
8693,0.668125,1.121283,2.781071,0.933595,-0.147134,-0.00878,0.941141,-0.289225,2.02123,1.271639,0.232753,0.588911,0.44708,0.312837,0.06461023904983318,0.699301,-0.986274,0.493692,0.617222,-0.239066,0.160844,-0.799759,0.125464,-0.35893,-1.709146
8694,-1.149936,-1.158664,-0.0849027955297445,1.241747,0.833451,-0.85462,1.010326,2.148272,0.9506,1.491179,-0.578225,-0.248946,1.091248,0.056943,0.495993,0.32644,-0.533333,-1.195874,-0.329824,-0.636971,-0.01192959274987078,0.109457,0.388658,-1.346619,-0.841713
8696,0.596884,1.355585,-0.523538,1.675195,-1.33553,-0.136333,-0.290391,0.046543,-0.437285,0.430197,0.362472,-1.762397,-0.495502,0.135308,0.272084,0.065114,-0.17369,1.154786,-0.226482,-0.243962,1.790989,-0.203766,0.448576,0.188013,1.11946
8701,-0.260233,0.405539,1.816553,-0.149833,0.819717,1.529504,1.075844,0.208714,-0.071357,0.454867,-0.033184,0.061527,0.030758516696079406,-0.754489,-0.419662,0.656955,1.079973,1.117691,0.032233,-0.348023,0.638013,0.648796,-0.408823,0.114534,-1.717377
8702,-0.403012,1.341481,-0.248919,-1.247621,1.475851,1.447118,-0.794238,0.719279,-1.612356,0.023345,-0.506426,-0.16836,0.236236,0.012429,0.620425,0.25721,1.238237,-1.155353,-1.133187,0.066474,-0.960042,0.23944,1.823648,-0.98653,0.617038
8705,-2.099489,-0.200806,-1.152267,-0.391685,-0.241841,1.443664,1.509532,-1.801358,0.068892,0.413802,-1.007736,-0.384893,1.997265,0.784103,0.296443,-1.636788,1.176347,-1.403264,1.041559,-0.301964,-0.933222,0.41198,-1.622833,-1.586697,-0.542881
8714,-0.028424,-0.672473,0.464107,-1.639856,-0.382922,0.776964,-0.962351,0.726914,-0.40194,-0.889141,-0.837893,-0.393187,0.136934,-0.878081,-1.503042,-0.021423,-1.670229,-1.47577,-1.392029,-0.162189,0.423113,-0.655908,0.624697,-0.408211,-0.256855
8715,-0.473929,-0.05436546362095573,0.02916957884476993,0.210461,-0.058129,0.95958,-2.726562,0.058629,0.241058,-0.181949,0.602099,-1.61803,0.692991,0.233898,0.10835286543809006,1.01983,-1.63035,0.451371,1.025281,0.126011,-1.240416,-0.340484,-2.089734,-0.617506,-0.512386
8721,1.389633,2.793419,1.609175,0.355014,0.284212,-0.07463873538555184,1.50454,1.35875,0.06266368100384982,-0.01052434253179015,-1.348012,-0.099987,1.144859,0.080823,-0.341727,-1.783409,-0.742283,-1.121205,-1.334235,-0.225812,-1.096602,0.533596,0.69261,0.961643,0.327679
8722,0.597974,-1.273024,-0.118009,-0.488517,0.713279,0.496477,0.464514,0.40122,-0.391399,0.018386,-2.145683,-2.094406,-1.346741,1.435324,0.117123,-1.07276,-0.741741,0.907115,-0.219072,0.451818,0.352932,0.25184,-0.938091,-2.074185,0.410023
8723,-0.125047,-1.346562,0.670633,0.623711,-1.0711,0.252383,-0.663931,2.135759,-0.356406,2.826925,-0.265274,0.815492,0.99204,-1.283568,1.131511,-0.55327,0.00592958273871361,0.022026,0.921448,-0.15842,0.548612,1.007275,0.750958,1.726379,-2.293579
8725,-0.950568,-0.285203,0.225098,0.318292,-0.357497,-1.022505,0.163191,0.947439,0.270163,1.374245,-0.26072,-1.081548,0.111657,-0.110774,-1.122533,-1.210847,-0.920119,-1.153812,0.484116,-0.103975,1.98296,-0.230036,0.837854,1.168112,-0.038251
8726,-0.24754,-1.515092,0.343556,-0.267989,-0.425057,0.477451,-0.848745,-1.652084,-0.641849,0.568827,0.132255,-0.58879,-0.34869,0.091213,0.777653,0.222887,-1.531167,0.159604,-0.63833,-0.232213,0.721391,0.031898,1.230838,0.740894,-0.254429
8733,0.524069,0.032755,0.06423208207200225,1.458596,0.262137,0.448884,0.764505,-1.652012,0.407653,0.584696,1.456421,-1.521725,0.281629,-0.777361,2.686684,0.646077,-2.099683,0.313184,0.340164,-1.391375,0.352278,-0.205849,0.331896,-1.478511,-0.515236
8735,1.465362,-0.213806,-0.515406,0.527193,-0.85885,1.393621,-0.427794,2.034657,-2.875961,-0.326145,-0.355493,1.472536,0.858327,-0.189502,1.127119,0.207582,-1.087227,-0.605036,2.079073,-0.71443,0.053014,0.777644,-0.750919,0.215476,1.344381
8736,-0.122254,1.598543,-0.241242,-1.490983,2.114303,-0.625865,0.894734,-1.365333,0.773332,1.027546,-0.466509,2.084242,0.680395,1.112111,2.272028,1.763678,-0.582479,-0.77259,-1.9054,-1.110064,-0.394021,-0.860373,1.314244,-3.853969,0.299019
8741,0.148323,-0.736998,-0.52811,-1.19772,-0.290918,-2.476481,0.010872665454314511,1.44574,0.237737,0.029122,0.275242,0.089763,0.248893,3.212639,-0.042873,-1.172109,-0.333889,1.528077,-0.772227,-0.662076,-1.193583,-0.167779,-0.836422,-0.426228,-0.552424
8743,-1.144461,0.245705,1.662647,0.053338,0.531486,0.077078,-1.748407,0.004993954474170923,-0.399512,-0.780221,-1.156869,0.351256,0.190781,-1.304727,-0.772835,-0.229264,-0.155563,-0.18697,1.217422,-1.28952,-0.307315,1.018071,1.877799,0.197335,0.09469
8746,-0.515882,-0.386036,1.705686,-0.964654,0.133356,0.960183,-0.958881,-0.429892,0.241576,0.676029,2.034628,0.722459,0.007938,1.192435,-1.750626,-0.636489,0.432446,-1.733743,-0.435925,0.378657,-0.447862,-0.695441,-0.024221,0.657936,0.997231
8748,-0.625044,0.284135,-0.940168,1.413159,-0.240566,-0.687356,-0.992854,-1.57484,-1.511778,-0.353833,0.750448,0.519937,-0.709399,1.277813,0.938043,0.062306,-1.105641,-3.568669,1.803255,-0.431089,-0.727245,0.466982,1.70089,1.206628,-0.311477
8749,-0.014371,-0.046672,-1.563801,-1.558185,-0.389889,1.504779,-1.471385,-0.743113,-1.448029,-0.389835,0.785524,0.402798,1.440297,0.488523,-0.488642,-0.000913,1.662145,0.496839,1.336745,-0.05593,1.055606,-0.124649,-0.017654,-0.273779,1.112819
8755,-0.659284,0.034446,0.002275,1.664365,-0.479305,0.912931,1.475192,-0.795969,0.676862,0.851105,-1.524442,0.229999,0.839556,0.87601,0.706794,-0.772561,0.869133,0.825884,-0.208924,-0.746513,1.149799,-0.2382,-0.419521,-2.092866,-0.227471
8757,0.151212,-1.509783,-0.018797,0.099693,-0.612764,0.02718,-1.148705,-0.605524,0.536611,-0.89389,-0.181272,-1.607429,-0.183335,0.321552,0.359884,-1.101663,-1.144339,0.161399,0.095637,0.219592,-1.390143,1.02213,-1.053961,-0.820749,0.600802
8762,0.818083,1.395437,1.117525,0.457579,0.949108,-0.150195,-1.112142,0.531967,0.463549,0.047176,1.73317,0.506702,0.462356,-0.038867,1.511128,-0.287011,1.277033,0.468937,-0.573543,-0.99763,0.993919,0.376381,-1.191411,0.811085,0.973305
8771,0.927612,-0.239853,0.489453,-1.003792,-0.818341,-0.912742,-0.858355,0.625114,-0.611113,0.92221,-0.036947,0.346364,-0.053561821228606005,2.369705,0.09405,-0.335943,-1.653354,0.123507,-1.58921,-0.484282,1.294415,0.003011,0.627417,-1.032056,-0.110307
8772,-0.487403,-0.279956,-0.456703,-0.172344,-0.136016,-0.149924,0.311257,-1.928751,2.211441,1.682357,0.407438,-0.353501,0.26618,-0.327742,-0.254417,-1.244711,-0.116841,1.049266,-0.659985,-0.299503,1.787114,-0.359943,-0.760614,-1.145614,0.520764
8774,1.795518,0.563569,-0.407065,0.928189,0.793515,0.067554,0.06344,0.07383338008446882,-0.459378,0.817287,0.202431,1.107191,-1.605886,0.895713,-0.604661,-0.629301,1.642017,-0.241729,1.477701,-0.119796,-0.103631,0.007807,0.311103,-0.325429,-0.316039
8775,-0.242085,-0.614665,0.116796,0.775615,-0.686231,-1.045604,-0.134718,0.273687,-0.440374,1.258921,-0.455544,-0.979987,-0.082373,0.706251,-0.018028,1.183157,-0.170929,-1.345715,-0.175921,0.837019,0.210136,-1.069145,1.848067,-0.869305,-0.361964
8782,1.963562,-0.148825,-0.764081,0.80073,1.047993,1.369582,-0.071667,-0.242395,0.656891,0.957444,-0.045342,-0.099981,-0.720274,-0.46818,0.096581,0.428943,-0.546907,0.12,0.157267,0.451769,0.862337,0.927365,-2.29349,1.057145,1.489888
8785,-2.197172,-1.285365,1.193705,0.408527,1.154149,-0.906172,-0.561439,1.274889,0.796377,0.419853,-0.571671,-0.266459,2.185525,-0.388056,0.713219,-0.572462,-0.09865,1.266181,0.878054,0.93418,-0.733414,0.277392,-1.5493,0.220879,0.764907
8787,1.313851,-1.470725,-0.596709,0.147222,0.796931,-1.058331,-1.203747,2.556227,1.14546,-1.363622,0.781096,-0.279948,-0.198132,0.372949,-0.654609,-1.047273,-1.372849,0.960563,-0.008328,0.346172,0.448986,-0.530626,1.2893,-1.099947,-0.83654
8789,-0.453267,-0.008704,0.800277,0.958521,-1.340337,0.491229,0.814702,0.555466,-0.675613,-1.750733,-0.546087,0.295348,-0.299866,1.079976,-1.311642,-0.151602,-1.386275,0.952175,0.920464,-0.314877,0.103097,-1.140296,-0.676839,0.182848,1.134472
8792,-0.510842,-1.049065,0.467738,-1.338195,-0.494305,0.03648,1.340912,1.661062,0.303785,0.222176,-1.144169,-0.351157,-0.297816,0.577429,-0.100791,-0.998799,0.040087,0.302637,1.017216,1.327782,-1.814503,-2.128985,1.809705,-0.18199,0.012405849422208641
8797,0.429277,0.150736,-0.902878,-0.885405,0.995239,-1.380806,-1.279561,-0.44552,0.422186,-0.579245,-1.262891,0.931265,-0.498659,-0.239356,1.406538,0.032223,1.082627,-0.096796,-1.279265,0.271408,0.145586,0.691053,-0.140028,0.974755,0.183329
8798,-1.554219,-1.097145,2.368249,0.199423,0.530445,-0.684846,-0.332774,1.132193,2.156932,-0.016291421799373103,-0.014933,0.458346,0.09713,-0.88491,-0.235742,-0.089311,1.624509,0.70512,-0.507084,-1.222017,-0.488032,-0.86234,0.495766,2.563294,0.010198
8799,0.119814,0.703335,-0.765141,-0.417944,1.641262,1.606849,0.465135,0.089419,-0.392958,-1.674589,-0.058947940447747434,-1.859132,-0.112922,-0.498287,0.243982,-0.040413,-2.178649,1.824358,0.31729,-0.857107,0.337832,-1.544242,-0.238455,0.913317,0.858633
8800,1.198497,-0.053943,-1.166291,-0.548242,-1.517482,-0.09998925071267695,1.135136,0.721059,-0.971306,-0.456144,-1.600856,1.346582,-1.51614,-0.929293,-1.030639,-0.93995,0.113894,-0.636688,0.059584,-1.408881,0.756994,-0.053343,-0.064677,1.733394,0.380826
8801,-0.786111,0.238437,0.144283,-0.194429,1.075503,-0.274966,-0.126395,1.149975,-2.188249,-0.096677,0.034833,-1.42422,0.829728,-0.510907,-0.851718,0.217154,0.869259,0.936463,-1.57476,0.538977,-2.647797,0.324698,0.41613,0.171368,0.908234
8802,-0.072225,0.66342,0.145319,1.051248,-0.077905,-1.290455,1.926936,0.079982,1.641096,0.448304,-1.526447,0.046459,0.283474,0.09313157328968433,0.554322,0.475233,0.841383,1.062315,1.583477,0.392974,-1.365205,0.046496,-0.730651,0.400242,-1.535242
8803,-1.224528,2.026523,0.236375,-1.057757,0.212148,0.230954,-2.014425,-0.056859,1.262078,-0.781152,-0.550982,1.391848,1.055781,0.247401,1.261124,1.599446,0.695825,0.080878,-0.91573,-0.365133,-0.028121,0.556213,-0.224816,-0.002896,1.052929
8805,-0.317586,-2.735447,0.722531,-0.334813,1.694271,1.144587,1.273488,1.76889,-1.123803,-1.160272,-1.043049,-1.808457,-1.800429,0.214634,-1.211836,-1.196953,-1.830986,-0.542501,0.718788,0.331704,-0.537632,-0.513475,0.078589,-1.616256,-0.165737
8809,1.338784,0.811418,0.005108122634434631,-0.144569,-0.755667,0.417569,-2.305504,-0.016854868212781034,-0.213801,0.127253,1.686532,-1.376194,-1.67506,-2.043193,0.282599,0.823339,-0.967054,0.101071,-0.604718,0.339599,-0.249302,0.437403,-0.509473,1.777044,1.01078
8817,-0.582608,1.426789,1.642831,0.448394,0.487482,-0.763608,0.108069,0.246648,-0.909034,0.351805,-1.025068,-0.317591,0.454773,0.908346,-0.878423,-0.503429,0.686443,0.362862,1.062715,-0.641825,0.549271,-0.683298,-0.021597,-1.04712,0.628212
8818,0.831902,-0.642057,1.883123,0.188675,0.214942,0.688644,-0.452457,-0.823227,0.006325482154462461,-0.97907,-0.443019,0.849631,-1.129988,-2.371911,-1.328353,-0.230202,0.010929,0.050779,0.862109,0.26144,-0.648377,0.528164,-2.029135,-0.576099,1.392728
8820,-1.07749,0.953022,-0.38221,0.095445,-0.773624,2.21105,0.838225,0.100749,0.026229,1.782377,-0.848821,-2.239659,-0.742376,-1.028778,-0.744184,-0.368244,1.03771,-0.200131,-0.932368,0.074583,-0.688847,-0.551602,-0.851277,-0.622287,-0.640447
8821,1.021592,-0.018434,-0.563995,-1.494646,-0.091269,-0.72452,-0.256932,-0.277174,1.028191,0.171818,-0.016154,1.967525,0.411109,-0.490458,-1.778476,0.702115,0.676081,-0.808947,-0.540919,0.781861,1.116759,0.471006,0.049553399069205854,1.29922,0.580883
8823,0.51643,-1.749941,0.764847,0.286869,0.310176,-1.266018,0.196605,-2.446887,0.325213,0.660741,0.164051,0.59083,-0.772472,-1.812361,0.160148,-0.298766,0.083616,1.48636,-1.45379,0.201495,-0.69932,-0.560083,-0.34594,0.103917,-0.029897
8826,0.450075,-1.785402,-0.728238,-0.251928,-0.231822,0.061147,-0.069583,-2.186535,-0.636442,-0.953109,0.424597,0.285417,0.507618,-0.363888,-1.10678,-0.854811,-1.554459,0.227891,1.131931,0.424306,-0.521417,-0.162194,0.098489,0.475832,0.397271
8827,0.538916,0.0549,0.703605,0.392519,-0.381028,0.27677,2.061824,1.075315,0.677826,0.154815,2.573031,2.228027,-1.076203,1.090513,-0.831398,0.423178,-0.263948,0.485368,1.937045,0.702506,0.262191,-0.182605,-2.220162,0.012938,-0.434463
8831,-0.390695,0.625519,1.203587,0.328305,0.712184,-0.852269,0.524555,-0.450704,-2.202637,1.362977,0.606547,0.150033,-0.727368,1.127184,0.199548,-1.861334,0.728292,0.974697,0.350533,-0.641093,0.886987,-0.489598,-0.728089,1.19913,-0.011962
8833,-1.313263,1.95771,0.51778,-0.352127,0.634067,-0.569511,-1.675105,-0.602585,0.462663,-0.158927,0.227791,3.039506,0.369693,0.539363,0.644167,0.331738,-0.182767,-0.791096,-0.517273,-1.138272,-1.588581,-0.120302,-0.765145,-0.04786294168400226,2.60525
8834,-1.823773,1.19154,-0.593318,0.395351,0.828097,-0.671067,-0.500972,-0.807899,0.79017,1.548347,-0.504965,0.640677,2.030448,-0.773267,-0.0411286150734595,1.091183,-0.847451,0.025173,1.401129,-0.873976,-1.830788,-0.116396,-1.165461,0.415007,1.480903
8837,0.586947,0.834738,-0.410946,0.984039,0.088859,-0.898532,0.405808,-1.109558,0.950711,-1.125534,1.436308,0.701178,-0.192111,0.287125,0.382691,1.476864,-0.09956318121510503,-0.793131,0.102271,-0.06387587947948117,-0.96658,-0.09370091886638654,0.372713,1.376795,2.26302
8838,-0.950129,2.800876,-0.182233,0.206884,-0.126762,0.209426,-0.782158,-0.658669,1.219655,-0.365484,-0.182713,-0.685694,-0.371371,-1.45579,-0.353642,0.693133,0.864604,-0.897395,1.329537,0.787866,-2.764169,-0.299652,-0.251497,0.086974,-1.667649
8839,-1.394434,-1.771767,-0.234386,1.068515,0.364187,-1.000359,1.501688,1.02427,0.678877,1.177286,-0.802685,1.334696,-0.619257,-0.235462,0.298996,0.307737,0.412171,0.24368,0.425349,-1.303003,-0.05311,-0.26159,-0.295678,0.512359,-1.101912
8842,0.889294,0.170949,0.775509,0.33529,0.356701,-0.384041,-1.246794,-0.339259,-1.187041,0.750985,-0.587403,-2.323349,-0.894547,0.186721,0.152981,-0.558675,0.23639,0.761449,0.462097,-0.168033,-0.773706,0.72543,-0.836635,0.676607,0.750988
8845,-1.617487,-1.040079,-0.783816,0.469868,-0.627274,0.073022,-0.558298,-1.632308,-1.440691,-1.098908,1.481346,0.345449,0.104853,0.321648,1.057269,0.363806,1.418142,0.666835,0.99961,0.031949,1.454353,-1.302847,0.232845,1.15684,-1.052842
8846,-0.631151,-0.812077,0.568506,-0.30284,1.039913,-0.052453,1.055968,-0.300837,0.121414,1.445571,1.459,-1.914932,1.023084,-1.313002,-1.712543,-1.399532,-1.22127,0.518465,1.066894,-0.564637,-0.20246,0.0534,-1.007575,1.667796,-1.245838
8848,-0.632001,-0.012438,0.582242,-0.899374,-0.267904,1.087314,-0.112479,-0.684918,-1.279478,-0.332677,0.520995,-1.561054,-0.396469,-1.106994,1.268115,-1.010031,0.725317,-0.358336,0.244969,-0.423801,0.627511,0.316357,0.455116,0.420676,0.437576
8850,-0.118001,-0.878487,0.3589,0.086528,-1.416209,0.958548,0.003873,-1.879476,1.071132,-0.076397,0.453991,-0.192125,-0.156254,-0.017723,0.604488,-0.508225,0.208558,-0.874787,1.071111,-0.57448,-0.087492,0.02913,-0.973387,-0.327796,0.439862
8851,-1.001163,0.081422,-0.890711,-1.451233,0.401754,0.142312,-0.68839,2.584743,-0.572285,1.054753,-0.733044,0.461724,-0.662319,-1.442359,-0.152372,-1.010825,-0.648802,-0.216457,-0.054874,0.040216,-0.244862,0.600178,0.616858,-0.825799,-0.03868
8855,0.957245,-0.079134,-0.509464,-0.276648,0.467111,0.011896,-1.331525,-1.505149,0.368261,-0.661131,0.299446,1.6343,0.853651,-0.814895,-1.393034,-1.749783,-1.312913,-0.667734,0.457372,0.662194,0.294429,0.365629,1.169021,-2.32514,1.392719
8859,1.152231,-0.563302,0.068697,-0.354741,-0.184099,-0.920573,-0.05644,-1.409397,2.036544,-1.413115,0.175741,1.046815,1.463178,-1.579812,0.974507,1.12177,1.103315,-0.805554,-0.080491,-0.138571,0.450293,-0.123741,0.865027,-0.031153,0.305509
8860,1.17828,0.741826,0.045892,1.180664,0.063369,0.653078,-0.213747,0.086661,0.750972,0.525189,0.0313,-1.079776,-1.431913,0.269446,-1.055438,0.926158,1.287794,-0.353735,0.595595,0.672405,-1.607682,-1.135836,-1.164997,-0.167572,0.208417
8861,-1.142626,-0.625747,-0.145879,-0.255785,0.826776,0.161758,0.590518,1.146808,0.946283,-0.679458,-0.428635,-0.402891,-0.783221,-0.621534,0.897659,-0.30278,0.326884,0.569533,-0.811389,0.387628,-1.022431,-0.286863,-0.767328,-1.176897,0.402692
8862,1.882596,0.925347,-0.868245,1.249746,2.448357,-0.995237,1.672168,-0.997909,0.549876,1.291838,0.369358,0.801313,0.541642,0.964499,-1.538392,0.468977,1.546463,-0.506091,-0.998656,0.83411,1.251197,0.401136,0.916709,-1.013469,-0.02419498810933517
8863,-0.015280746654137707,-1.511351,0.008508,0.923966,0.988362,-0.884329,1.748264,0.193306,-0.631078,0.66108,0.699864,-0.516807,-0.542417,0.691005,0.463055,0.365909,1.003924,-0.405008,-0.263972,1.533542,-0.060987,-0.596677,1.083727,-0.429854,-0.173133
8865,0.306063,1.615282,-0.37109,-0.906973,-0.328892,-1.041865,0.773994,1.200574,-0.321114,0.551335,-0.298169,0.514101,-0.158258,2.003479,0.278623,0.66759,0.629517,-0.091332,-0.099065,0.771799,0.681745,0.38163,-0.244636,-0.449561,0.104359
8867,-1.776963,-0.157015,-0.296307,-0.326366,-0.98424,0.641555,0.095637,-0.148497,-1.216387,0.774854,0.322876,-0.028194102457988608,-0.268422,0.746546,-0.708957,-0.888544,-0.075772,0.270921,1.581437,0.824638,-0.968812,-0.142266,-0.609796,-0.82013,0.068303
8868,-0.158683,-0.015595,-0.934923,-0.633961,-1.680949,0.902447,-0.867322,0.164559,0.369713,-0.480765,-0.02704159548281263,0.636933,0.200926,-0.249167,-1.005991,-0.065752,0.561644,0.060149,-0.82897,-0.80837,1.292093,0.111825,-0.3954,0.83744,-1.259631
8870,-0.483642,1.173949,1.212972,-0.729199,0.635904,0.251666,0.081461,0.354897,-0.274558,0.057673,0.097129,0.195961,2.208572,-2.921236,-1.463066,-2.223599,-1.020767,0.208185,-1.143715,0.035391,-0.638755,0.068232,0.228937,1.552281,0.108181
8872,1.149974,1.7773,-1.807488,-0.340429,-0.468565,0.399775,-0.09261,-0.418867,0.109257,0.322575,0.879446,-0.318325,-0.112405,0.500821,-0.029819,-0.08764,2.352316,0.311567,0.123802,1.1963,0.974728,0.624515,0.770228,0.516952,-0.368597
8873,-1.639199,0.988684,0.357668,1.226966,0.01593001553067045,-0.461746,-1.004041,0.155659,1.720914,0.672924,-0.098191,0.669308,1.13591,-0.03654465608479928,-0.830642,0.762847,1.627261,0.456553,-0.412396,0.796315,1.030531,1.279697,-0.100477,0.978429,-0.127586
8875,-1.515391,-0.240818,-0.249292,0.244714,-0.668145,-0.809549,-0.505103,-0.634767,0.014269,-1.558315,-0.049416,-0.000879,-0.658282,0.331535,0.08429987409559225,-0.327855,0.124297,-0.729865,-1.207195,-0.907879,-0.806678,-2.34514,-0.450648,-0.712297,-0.414355
8877,0.68166,0.992014,-0.703362,-1.028647,0.40379,-0.67767,-1.181063,-1.087529,-1.602138,1.679277,1.721389,-1.510433,-0.149754,0.731004,0.056429,0.050457,-0.907617,-0.739728,0.350302,-0.088008,1.719021,0.336944,-1.810948,-0.983907,-1.207506
8879,-2.195496,0.538443,-1.085282,-1.329467,-0.27926,0.536532,0.238692,-1.435812,-0.09447,-1.059113,-1.387895,0.720319,-0.402878,-0.211484,0.010868,-0.194381,-0.611417,-0.274267,0.138484,-0.457907,-0.313958,-0.072831,2.714597,-1.058561,0.100066
8880,0.621566,0.433207,-0.327798,-1.196166,0.478383,-1.25714,-0.07590169247450908,2.084778,-1.720232,-0.631538,-1.332569,-0.429747,0.981444,0.339218,0.916433,-2.373156,0.326931,1.371685,0.818438,-0.09310477069576126,-0.073306,-0.413878,-0.111406,0.763114,1.285136
8881,-0.261935,-0.451553,1.818698,-0.931492,0.601224,-0.256005,-0.964492,0.541028,-0.522799,-0.509756,-0.555277,-0.351119,0.546268,0.934637,0.7198,1.69293,-0.655001,-2.154833,1.315229,0.047524,0.258803,0.515765,1.098484,-0.913234,-0.720002
8883,-0.014327,-0.387254,-1.177234,-1.960673,0.557651,-0.42933,-0.208338,0.74412,-0.176577,-1.21381,1.096659,0.33701,-0.820194,0.072294,0.352313,-0.688819,-0.016458,0.13144,-0.644853,0.257481,0.466622,0.588241,-0.541394,-0.706726,0.317693
8885,-1.010929,0.787532,-1.564899,-1.966186,0.085429,0.690736,0.207438,0.431119,-0.044017,0.091972,-0.509666,0.149558,-0.123181,0.946289,1.597652,0.174762,-1.525306,-0.799049,3.177342,0.010733,-0.75359,-1.553629,0.281576,0.064934,-1.855799
8887,-0.792338,0.40667,-0.442818,2.575162,0.232403,-1.685841,0.296633,0.331134,-0.058973,0.147953,1.856934,-0.530978,0.053302,0.327522,2.752091,-0.054606,-0.113357,-0.614462,-1.65063,0.254339,-0.509026,-0.048813,0.792718,-0.971568,0.132311
8889,-1.2235,-0.85284,-0.826713,-0.753805,-0.70852,-1.256218,-0.716848,-1.276498,1.494526,-0.767378,0.231288,0.71645,0.07100793824871424,0.217454,0.072423,0.444699,0.219966,-1.381897,0.807007,-0.474329,0.441133,-0.041264,1.425908,0.219628,-0.754335
8890,1.76189,0.479186,0.520816,1.469581,-0.159199,0.197239,-0.130566,1.056729,1.778665,1.566779,-0.527627,0.375065,-1.734409,-1.327622,1.001775,0.50251,-0.926613,0.257419,0.783199,-0.249886,1.283792,-0.1785,-2.126135,-1.033642,0.191437
8892,-0.909643,1.151235,-1.487548,-0.231931,-0.973481,0.051635,0.317937,-1.407703,0.312197,0.061585,-0.41833,1.750202,0.54856,-1.25763,-0.746354,-0.068817,-0.702785,-0.531114,1.259766,-1.176559,0.38049,-1.996946,-0.041807,0.749819,0.645039
8894,-0.596675,0.429487,-2.282385,-0.307968,-0.444911,-0.009397248829232823,1.596134,0.291812,-0.349635,1.927475,-0.850363,-1.703402,1.892881,0.720307,-0.00588,-0.82952,-0.6015,-0.007049,-2.038344,-0.957182,-0.135575,0.198162,0.071133,-0.062919,0.696208
8896,-1.189032,-2.305172,0.605534,-1.137047,0.616886,0.03295813374599947,0.453164,0.768888,-0.941123,-0.820898,1.335839,0.512579,-0.678024,-1.296554,0.499278,0.763463,0.051396,-0.059449,0.08323303200860456,-0.305614,1.238708,0.504277,-1.779629,-0.698691,-1.400539
8897,-0.114608,-1.004253,-0.397016,1.525424,-0.853028,1.198405,-0.11154,0.519688,-1.149911,-0.06092613538367624,0.007362,0.178853,-0.560008,-0.313409,-1.250361,0.68782,0.060288,0.377515,-2.05035,0.651896,-1.234727,0.568919,0.478741,-0.072228,-0.373809
